route_id,service_id,trip_id,trip_headsign,direction_id,block_id
DUA8008555486006,10341,DUASN496853R02001-1_267800,"96853",1,
DUA8008555486006,10369,DUASN496843R01001-1_267801,"96843",1,
DUA8008515816013,9283,DUASN495561R05001-1_269573,"95561",0,
DUA8008515816003,8843,DUASN495555R01001-1_269574,"95555",0,
DUA8008515816003,8843,DUASN495553R01002-1_269575,"95553",0,
DUA8008515816001,9691,DUASN495577R02004-1_269576,"95577",0,
DUA8008515816001,9691,DUASN495579R05001-1_269577,"95579",0,
DUA8008515816001,9707,DUASN495575R08003-1_269578,"95575",0,
DUA8008515816002,8843,DUASN495554R03001-1_269579,"95554",1,
DUA8008515816006,9767,DUASN495574R05002-1_269580,"95574",1,
DUA8008535216003,9900,DUASN492221R01001-1_277316,"92221",0,
DUA8008535216003,9900,DUASN492225R01001-1_277317,"92225",0,
DUA8008535216057,9494,DUASN492201R04001-1_277318,"92201",0,
DUA8008535216057,9982,DUASN492217R03001-1_277319,"92217",0,
DUA8008535216017,9494,DUASN492202R04001-1_277320,"92202",0,
DUA8008535216017,9982,DUASN492219R03001-1_277321,"92219",0,
DUA8008535216005,9900,DUASN492229R01001-1_277322,"92229",0,
DUA8008535216025,9553,DUASN492203R03001-1_277323,"92203",0,
DUA8008535216025,9553,DUASN492204R02001-1_277324,"92204",0,
DUA8008535216025,9553,DUASN492205R02001-1_277325,"92205",0,
DUA8008535216025,9984,DUASN492221R03001-1_277326,"92221",0,
DUA8008535216025,9983,DUASN492225R04001-1_277327,"92225",0,
DUA8008535216025,9978,DUASN492225R02001-1_277328,"92225",0,
DUA8008535216025,9984,DUASN492227R04001-1_277329,"92227",0,
DUA8008535216007,9900,DUASN492227R05001-1_277330,"92227",0,
DUA8008535216001,9410,DUASN495618R03001-1_277331,"95618",0,
DUA8008535216001,9245,DUASN495608R02002-1_277332,"95608",0,
DUA8008535216001,9410,DUASN495616R03001-1_277333,"95616",0,
DUA8008535216001,9292,DUASN495614R02004-1_277334,"95614",0,
DUA8008535216001,9410,DUASN495614R02003-1_277335,"95614",0,
DUA8008535216001,9419,DUASN495610R02002-1_277336,"95610",0,
DUA8008535216001,9292,DUASN495612R02001-1_277337,"95612",0,
DUA8008535216001,9425,DUASN495837R04001-1_277338,"95837",0,
DUA8008535216001,9972,DUASN495606R03001-1_277339,"95606",0,
DUA8008535216001,9292,DUASN495610R02001-1_277340,"95610",0,
DUA8008535216015,9974,DUASN494809R01001-1_277341,"94809",0,
DUA8008535216015,8832,DUASN494772R01001-1_277342,"94772",0,
DUA8008535216015,9974,DUASN494770R01001-1_277343,"94770",0,
DUA8008535216015,8832,DUASN494773R01001-1_277344,"94773",0,
DUA8008535216015,8832,DUASN494774R01001-1_277345,"94774",0,
DUA8008535216015,9753,DUASN496528R01001-1_277346,"96528",0,
DUA8008535216015,9753,DUASN496524R01001-1_277347,"96524",0,
DUA8008535216015,8832,DUASN494771R01001-1_277348,"94771",0,
DUA8008535216015,9753,DUASN496526R01001-1_277349,"96526",0,
DUA8008535216015,9146,DUASN494788R01001-1_277350,"94788",0,
DUA8008535216015,9553,DUASN049211R01001-1_277351,"49211",0,
DUA8008535216015,9146,DUASN494789R01001-1_277352,"94789",0,
DUA8008535216015,9979,DUASN494780R01001-1_277353,"94780",0,
DUA8008535216015,9494,DUASN049208R01001-1_277354,"49208",0,
DUA8008535216015,9553,DUASN049209R02001-1_277355,"49209",0,
DUA8008535216015,9974,DUASN494769R01001-1_277356,"94769",0,
DUA8008535216015,9553,DUASN049210R01001-1_277357,"49210",0,
DUA8008535216015,9146,DUASN494792R01001-1_277358,"94792",0,
DUA8008535216015,9146,DUASN494793R01001-1_277359,"94793",0,
DUA8008535216015,9975,DUASN494796R01001-1_277360,"94796",0,
DUA8008535216015,9975,DUASN494794R01001-1_277361,"94794",0,
DUA8008535216015,9976,DUASN495590R05001-1_277362,"95590",0,
DUA8008535216015,9975,DUASN494797R01001-1_277363,"94797",0,
DUA8008535216015,9977,DUASN495592R04001-1_277364,"95592",0,
DUA8008535216015,9977,DUASN495594R03001-1_277365,"95594",0,
DUA8008535216015,9978,DUASN496536R03001-1_277366,"96536",0,
DUA8008535216015,9978,DUASN496538R01001-1_277367,"96538",0,
DUA8008535216015,9977,DUASN495596R03001-1_277368,"95596",0,
DUA8008535216015,9753,DUASN496522R01001-1_277369,"96522",0,
DUA8008535216015,9753,DUASN496532R01001-1_277370,"96532",0,
DUA8008535216015,9975,DUASN494795R01001-1_277371,"94795",0,
DUA8008535216015,9978,DUASN496534R01001-1_277372,"96534",0,
DUA8008535216015,9753,DUASN496530R01001-1_277373,"96530",0,
DUA8008535216015,8832,DUASN494775R01001-1_277374,"94775",0,
DUA8008535216015,9979,DUASN494778R01001-1_277375,"94778",0,
DUA8008535216015,9979,DUASN494779R01001-1_277376,"94779",0,
DUA8008535216015,8832,DUASN494776R01001-1_277377,"94776",0,
DUA8008535216015,9146,DUASN494791R01001-1_277378,"94791",0,
DUA8008535216015,9146,DUASN494790R01001-1_277379,"94790",0,
DUA8008535216015,8832,DUASN494777R01001-1_277380,"94777",0,
DUA8008535216079,9419,DUASN495608R04001-1_277381,"95608",0,
DUA8008535216079,9419,DUASN495612R03001-1_277382,"95612",0,
DUA8008535216013,9973,DUASN494806R01001-1_277383,"94806",0,
DUA8008535216013,9973,DUASN494805R01001-1_277384,"94805",0,
DUA8008535216031,9753,DUASN495881R02001-1_277385,"95881",0,
DUA8008535216031,8948,DUASN495782R02001-1_277386,"95782",0,
DUA8008535216031,9494,DUASN492200R01002-1_277387,"92200",0,
DUA8008535216031,9436,DUASN492215R04001-1_277388,"92215",0,
DUA8008535216031,9024,DUASN495780R02001-1_277389,"95780",0,
DUA8008535216009,9370,DUASN495786R01002-1_277390,"95786",0,
DUA8008535216009,9370,DUASN495784R01002-1_277391,"95784",0,
DUA8008535216009,9289,DUASN495786R01001-1_277392,"95786",0,
DUA8008535216009,9289,DUASN495782R01001-1_277393,"95782",0,
DUA8008535216009,9370,DUASN495788R02001-1_277394,"95788",0,
DUA8008535216009,9289,DUASN495784R01001-1_277395,"95784",0,
DUA8008535216029,9425,DUASN495841R03002-1_277396,"95841",0,
DUA8008535216029,9275,DUASN495831R03002-1_277397,"95831",0,
DUA8008535216029,9425,DUASN495839R02002-1_277398,"95839",0,
DUA8008535216029,9275,DUASN495833R03002-1_277399,"95833",0,
DUA8008535216029,9425,DUASN495835R03002-1_277400,"95835",0,
DUA8008535216029,9419,DUASN495831R03001-1_277401,"95831",0,
DUA8008535216008,9944,DUASN495616R02001-1_277402,"95616",1,
DUA8008535216008,9900,DUASN495620R02001-1_277403,"95620",1,
DUA8008535216008,8897,DUASN495618R02001-1_277404,"95618",1,
DUA8008535216092,9753,DUASN495772R04001-1_277405,"95772",1,
DUA8008535216092,9436,DUASN495879R02001-1_277406,"95879",1,
DUA8008535216092,9494,DUASN492206R02001-1_277407,"92206",1,
DUA8008535216106,9494,DUASN492207R01001-1_277408,"92207",1,
DUA8008535216038,9753,DUASN495927R05001-1_277409,"95927",1,
DUA8008535216038,9436,DUASN495881R03001-1_277410,"95881",1,
DUA8008535216010,9914,DUASN496059R02001-1_277411,"96059",1,
DUA8008535216016,9753,DUASN495585R05001-1_277412,"95585",1,
DUA8008535216016,9494,DUASN049212R01001-1_277413,"49212",1,
DUA8008535216016,9753,DUASN495589R05001-1_277414,"95589",1,
DUA8008535216016,9753,DUASN495591R05001-1_277415,"95591",1,
DUA8008535216016,9753,DUASN495587R05001-1_277416,"95587",1,
DUA8008535216016,9040,DUASN496057R02001-1_277417,"96057",1,
DUA8008535216016,9024,DUASN496053R01001-1_277418,"96053",1,
DUA8008535216016,9981,DUASN495595R04001-1_277419,"95595",1,
DUA8008535216016,9753,DUASN495583R06001-1_277420,"95583",1,
DUA8008535216016,9980,DUASN495591R04001-1_277421,"95591",1,
DUA8008535216078,9494,DUASN049213R01001-1_277422,"49213",1,
DUA8008535216078,9985,DUASN495593R04001-1_277423,"95593",1,
DUA8008535216078,9024,DUASN496055R01001-1_277424,"96055",1,
DUA8008535216098,9973,DUASN494807R01001-1_277425,"94807",1,
DUA8008535216098,9973,DUASN494808R01001-1_277426,"94808",1,
DUA8008535216104,9425,DUASN495842R03001-1_277427,"95842",1,
DUA8008525516029,9881,DUASN496517R01001-1_277428,"96517",0,
DUA8008525516031,9885,DUASN496309R01001-1_277429,"96309",0,
DUA8008525516031,9888,DUASN496305R03001-1_277430,"96305",0,
DUA8008525516031,9887,DUASN496305R02001-1_277431,"96305",0,
DUA8008525516031,9885,DUASN496311R01001-1_277432,"96311",0,
DUA8008525516031,9886,DUASN496307R02001-1_277433,"96307",0,
DUA8008525516031,9887,DUASN496307R01001-1_277434,"96307",0,
DUA8008525516021,9882,DUASN496207R03001-1_277435,"96207",0,
DUA8008525516021,9881,DUASN496215R01001-1_277436,"96215",0,
DUA8008525516021,9882,DUASN496205R03001-1_277437,"96205",0,
DUA8008525516021,9881,DUASN496213R03001-1_277438,"96213",0,
DUA8008525516019,9878,DUASN496105R03001-1_277439,"96105",0,
DUA8008525516019,9005,DUASN496101R04001-1_277440,"96101",0,
DUA8008525516019,9877,DUASN496105R04001-1_277441,"96105",0,
DUA8008525516019,9867,DUASN496105R03002-1_277442,"96105",0,
DUA8008525516023,9871,DUASN496743R02001-1_277443,"96743",0,
DUA8008525516023,9871,DUASN496745R02001-1_277444,"96745",0,
DUA8008525516023,9871,DUASN496744R03001-1_277445,"96744",0,
DUA8008525516023,9871,DUASN496746R03001-1_277446,"96746",0,
DUA8008525516023,9871,DUASN496742R04001-1_277447,"96742",0,
DUA8008525516023,9871,DUASN496748R03001-1_277448,"96748",0,
DUA8008525516023,9871,DUASN496747R02001-1_277449,"96747",0,
DUA8008525516023,9386,DUASN496423R03001-1_277450,"96423",0,
DUA8008525516023,9283,DUASN496425R02001-1_277451,"96425",0,
DUA8008525516023,9386,DUASN496427R02001-1_277452,"96427",0,
DUA8008525516023,9386,DUASN496435R02001-1_277453,"96435",0,
DUA8008525516023,9386,DUASN496451R02001-1_277454,"96451",0,
DUA8008525516023,9283,DUASN496429R02001-1_277455,"96429",0,
DUA8008525516023,9386,DUASN496431R02001-1_277456,"96431",0,
DUA8008525516023,9386,DUASN496457R01001-1_277457,"96457",0,
DUA8008525516023,9874,DUASN066513R02001-1_277458,"66513",0,
DUA8008525516023,9388,DUASN496459R01001-1_277459,"96459",0,
DUA8008525516023,9871,DUASN496740R04001-1_277460,"96740",0,
DUA8008525516023,9872,DUASN066509R02001-1_277461,"66509",0,
DUA8008525516023,9874,DUASN066511R02001-1_277462,"66511",0,
DUA8008525516023,9874,DUASN438753R01001-1_277463,"38753",0,
DUA8008525516023,9872,DUASN438751R01001-1_277464,"38751",0,
DUA8008525516023,9872,DUASN066507R02001-1_277465,"66507",0,
DUA8008525516023,9872,DUASN066505R02001-1_277466,"66505",0,
DUA8008525516023,9386,DUASN496455R01001-1_277467,"96455",0,
DUA8008525516023,9872,DUASN066501R02001-1_277468,"66501",0,
DUA8008525516023,9271,DUASN496741R03001-1_277469,"96741",0,
DUA8008525516023,9386,DUASN496453R02001-1_277470,"96453",0,
DUA8008525516023,9872,DUASN066503R02001-1_277471,"66503",0,
DUA8008525516023,9870,DUASN496754R04001-1_277472,"96754",0,
DUA8008525516023,9870,DUASN496753R02001-1_277473,"96753",0,
DUA8008525516023,9870,DUASN496750R03001-1_277474,"96750",0,
DUA8008525516023,9870,DUASN496755R03001-1_277475,"96755",0,
DUA8008525516023,9196,DUASN496790R01001-1_277476,"96790",0,
DUA8008525516023,9196,DUASN496789R01001-1_277477,"96789",0,
DUA8008525516023,9385,DUASN496781R02001-1_277478,"96781",0,
DUA8008525516023,9196,DUASN496791R01001-1_277479,"96791",0,
DUA8008525516023,9870,DUASN496751R02001-1_277480,"96751",0,
DUA8008525516023,9428,DUASN496757R03001-1_277481,"96757",0,
DUA8008525516023,9385,DUASN496776R01001-1_277482,"96776",0,
DUA8008525516023,9196,DUASN496779R02001-1_277483,"96779",0,
DUA8008525516023,9385,DUASN496780R02001-1_277484,"96780",0,
DUA8008525516023,9870,DUASN496756R03001-1_277485,"96756",0,
DUA8008525516023,9870,DUASN496752R03001-1_277486,"96752",0,
DUA8008525516023,9196,DUASN496777R02001-1_277487,"96777",0,
DUA8008525516023,9385,DUASN496778R01001-1_277488,"96778",0,
DUA8008525516023,9385,DUASN796792R01001-1_277489,"96792",0,
DUA8008525516023,9386,DUASN496441R02001-1_277490,"96441",0,
DUA8008525516023,9386,DUASN496439R02001-1_277491,"96439",0,
DUA8008525516023,9871,DUASN496749R02001-1_277492,"96749",0,
DUA8008525516023,9386,DUASN496443R01001-1_277493,"96443",0,
DUA8008525516023,9386,DUASN496445R01001-1_277494,"96445",0,
DUA8008525516023,9386,DUASN496437R02001-1_277495,"96437",0,
DUA8008525516023,9386,DUASN496449R01001-1_277496,"96449",0,
DUA8008525516023,9386,DUASN496447R01001-1_277497,"96447",0,
DUA8008525516023,9385,DUASN496785R03001-1_277498,"96785",0,
DUA8008525516023,9196,DUASN496788R01001-1_277499,"96788",0,
DUA8008525516023,9385,DUASN496784R01001-1_277500,"96784",0,
DUA8008525516023,9195,DUASN496793R01001-1_277501,"96793",0,
DUA8008525516023,9196,DUASN496792R03001-1_277502,"96792",0,
DUA8008525516023,9196,DUASN496787R01001-1_277503,"96787",0,
DUA8008525516023,9196,DUASN496786R01001-1_277504,"96786",0,
DUA8008525516023,9385,DUASN496783R02001-1_277505,"96783",0,
DUA8008525516023,9385,DUASN496782R01001-1_277506,"96782",0,
DUA8008525516003,9815,DUASN496507R01001-1_277507,"96507",0,
DUA8008525516003,9821,DUASN496777R04001-1_277508,"96777",0,
DUA8008525516003,9821,DUASN496779R04001-1_277509,"96779",0,
DUA8008525516003,9814,DUASN496789R03001-1_277510,"96789",0,
DUA8008525516003,9814,DUASN496787R03001-1_277511,"96787",0,
DUA8008525516003,9814,DUASN496788R03001-1_277512,"96788",0,
DUA8008525516003,9814,DUASN496778R03001-1_277513,"96778",0,
DUA8008525516003,9876,DUASN496794R03001-1_277514,"96794",0,
DUA8008525516003,9814,DUASN496793R03001-1_277515,"96793",0,
DUA8008525516003,9821,DUASN496786R03001-1_277516,"96786",0,
DUA8008525516003,9814,DUASN496791R03001-1_277517,"96791",0,
DUA8008525516003,9814,DUASN496790R03001-1_277518,"96790",0,
DUA8008525516003,9814,DUASN496792R02001-1_277519,"96792",0,
DUA8008525516003,9821,DUASN496780R04001-1_277520,"96780",0,
DUA8008525516003,9821,DUASN496781R04001-1_277521,"96781",0,
DUA8008525516003,9821,DUASN496785R05001-1_277522,"96785",0,
DUA8008525516003,9821,DUASN496782R03001-1_277523,"96782",0,
DUA8008525516003,9815,DUASN496513R01001-1_277524,"96513",0,
DUA8008525516003,9821,DUASN496783R04001-1_277525,"96783",0,
DUA8008525516003,9821,DUASN496784R03001-1_277526,"96784",0,
DUA8008525516027,9827,DUASN496722R02001-1_277527,"96722",0,
DUA8008525516027,9827,DUASN496721R03001-1_277528,"96721",0,
DUA8008525516027,9827,DUASN496720R02001-1_277529,"96720",0,
DUA8008525516027,9827,DUASN496719R02001-1_277530,"96719",0,
DUA8008525516027,9827,DUASN496718R02001-1_277531,"96718",0,
DUA8008525516027,9827,DUASN496717R02001-1_277532,"96717",0,
DUA8008525516027,9827,DUASN496716R02001-1_277533,"96716",0,
DUA8008525516027,9827,DUASN496715R02001-1_277534,"96715",0,
DUA8008525516027,9832,DUASN496714R02001-1_277535,"96714",0,
DUA8008525516027,9832,DUASN496713R02001-1_277536,"96713",0,
DUA8008525516027,9884,DUASN496403R04001-1_277537,"96403",0,
DUA8008525516027,9832,DUASN496709R02001-1_277538,"96709",0,
DUA8008525516027,9832,DUASN496712R02001-1_277539,"96712",0,
DUA8008525516027,9832,DUASN496710R02001-1_277540,"96710",0,
DUA8008525516027,9837,DUASN496708R02001-1_277541,"96708",0,
DUA8008525516027,9832,DUASN496707R03001-1_277542,"96707",0,
DUA8008525516027,9832,DUASN496711R02001-1_277543,"96711",0,
DUA8008525516027,9837,DUASN496706R02001-1_277544,"96706",0,
DUA8008525516005,9639,DUASN496515R01001-1_277545,"96515",0,
DUA8008525516007,9639,DUASN496301R03001-1_277546,"96301",0,
DUA8008525516007,9639,DUASN496303R02001-1_277547,"96303",0,
DUA8008525516016,9283,DUASN496456R01001-1_277548,"96456",1,
DUA8008525516016,9814,DUASN496812R01001-1_277549,"96812",1,
DUA8008525516016,9815,DUASN496506R02001-1_277550,"96506",1,
DUA8008525516016,9815,DUASN496508R01001-1_277551,"96508",1,
DUA8008525516016,9283,DUASN496458R01001-1_277552,"96458",1,
DUA8008525516016,9196,DUASN496811R04001-1_277553,"96811",1,
DUA8008525516016,9870,DUASN496776R03001-1_277554,"96776",1,
DUA8008525516016,9870,DUASN496775R03001-1_277555,"96775",1,
DUA8008525516016,9814,DUASN496813R01001-1_277556,"96813",1,
DUA8008525516034,9386,DUASN496438R01001-1_277557,"96438",1,
DUA8008525516034,9386,DUASN496440R01001-1_277558,"96440",1,
DUA8008525516034,9386,DUASN496442R01001-1_277559,"96442",1,
DUA8008525516034,9870,DUASM496774R01001-1_277560,"96774",1,
DUA8008525516034,9386,DUASN496422R01001-1_277561,"96422",1,
DUA8008525516034,9283,DUASN496424R01001-1_277562,"96424",1,
DUA8008525516034,9874,DUASN066502R03001-1_277563,"66502",1,
DUA8008525516034,9872,DUASN066504R02001-1_277564,"66504",1,
DUA8008525516034,9385,DUASN496794R01001-1_277565,"96794",1,
DUA8008525516034,9870,DUASN496772R03001-1_277566,"96772",1,
DUA8008525516034,9870,DUASN496773R03001-1_277567,"96773",1,
DUA8008525516034,9872,DUASN066500R02001-1_277568,"66500",1,
DUA8008525516034,9283,DUASN496428R01001-1_277569,"96428",1,
DUA8008525516034,9386,DUASN496430R01001-1_277570,"96430",1,
DUA8008525516034,9872,DUASN438752R01001-1_277571,"38752",1,
DUA8008525516034,9872,DUASN066502R02001-1_277572,"66502",1,
DUA8008525516034,9872,DUASN066506R02001-1_277573,"66506",1,
DUA8008525516034,9874,DUASN438754R01001-1_277574,"38754",1,
DUA8008525516034,9872,DUASN066508R02001-1_277575,"66508",1,
DUA8008525516034,9385,DUASN496805R01001-1_277576,"96805",1,
DUA8008525516034,9196,DUASN496807R01001-1_277577,"96807",1,
DUA8008525516034,9196,DUASN496806R01001-1_277578,"96806",1,
DUA8008525516034,9874,DUASN066510R02001-1_277579,"66510",1,
DUA8008525516034,9871,DUASN496767R03001-1_277580,"96767",1,
DUA8008525516034,9871,DUASN496766R03001-1_277581,"96766",1,
DUA8008525516034,9871,DUASN496768R03001-1_277582,"96768",1,
DUA8008525516034,9870,DUASN496771R04001-1_277583,"96771",1,
DUA8008525516034,9196,DUASN496795R01001-1_277584,"96795",1,
DUA8008525516034,9385,DUASN496803R01001-1_277585,"96803",1,
DUA8008525516034,9385,DUASN496802R01001-1_277586,"96802",1,
DUA8008525516034,9385,DUASN496804R01001-1_277587,"96804",1,
DUA8008525516034,9386,DUASN496432R01001-1_277588,"96432",1,
DUA8008525516034,9385,DUASN496799R01001-1_277589,"96799",1,
DUA8008525516034,9871,DUASN496765R03001-1_277590,"96765",1,
DUA8008525516034,9871,DUASN496769R04001-1_277591,"96769",1,
DUA8008525516034,9385,DUASN496798R01001-1_277592,"96798",1,
DUA8008525516034,9870,DUASN496770R03001-1_277593,"96770",1,
DUA8008525516034,9386,DUASN496436R01001-1_277594,"96436",1,
DUA8008525516034,9386,DUASN496434R01001-1_277595,"96434",1,
DUA8008525516034,9196,DUASN496797R01001-1_277596,"96797",1,
DUA8008525516034,9283,DUASN496450R01001-1_277597,"96450",1,
DUA8008525516034,9283,DUASN496448R01001-1_277598,"96448",1,
DUA8008525516034,9283,DUASN496446R01001-1_277599,"96446",1,
DUA8008525516034,9871,DUASN496762R04001-1_277600,"96762",1,
DUA8008525516034,9271,DUASN496759R03001-1_277601,"96759",1,
DUA8008525516034,9871,DUASN496764R03001-1_277602,"96764",1,
DUA8008525516034,9871,DUASN496763R03001-1_277603,"96763",1,
DUA8008525516034,9871,DUASN496758R04001-1_277604,"96758",1,
DUA8008525516034,9385,DUASN496800R01001-1_277605,"96800",1,
DUA8008525516034,9283,DUASN496452R01001-1_277606,"96452",1,
DUA8008525516034,9283,DUASN496454R01001-1_277607,"96454",1,
DUA8008525516034,9385,DUASN496801R01001-1_277608,"96801",1,
DUA8008525516034,9196,DUASN496810R01001-1_277609,"96810",1,
DUA8008525516034,9196,DUASN496809R01001-1_277610,"96809",1,
DUA8008525516034,9196,DUASN496808R01001-1_277611,"96808",1,
DUA8008525516034,9386,DUASN496444R01001-1_277612,"96444",1,
DUA8008525516034,9386,DUASN496426R01001-1_277613,"96426",1,
DUA8008525516034,9871,DUASN496760R03001-1_277614,"96760",1,
DUA8008525516034,9271,DUASN496761R03001-1_277615,"96761",1,
DUA8008525516034,9385,DUASN496796R01001-1_277616,"96796",1,
DUA8008525516004,9821,DUASN496806R02001-1_277617,"96806",1,
DUA8008525516004,9814,DUASN496796R03001-1_277618,"96796",1,
DUA8008525516004,9821,DUASN496795R02001-1_277619,"96795",1,
DUA8008525516004,9821,DUASN496805R02001-1_277620,"96805",1,
DUA8008525516004,9821,DUASN496804R02001-1_277621,"96804",1,
DUA8008525516004,9814,DUASN496807R02001-1_277622,"96807",1,
DUA8008525516004,9821,DUASN496800R02001-1_277623,"96800",1,
DUA8008525516004,9814,DUASN496809R02001-1_277624,"96809",1,
DUA8008525516004,9821,DUASN496803R02001-1_277625,"96803",1,
DUA8008525516004,9814,DUASN496810R02001-1_277626,"96810",1,
DUA8008525516004,9814,DUASN496808R02001-1_277627,"96808",1,
DUA8008525516004,9814,DUASN496811R02001-1_277628,"96811",1,
DUA8008525516004,9821,DUASN496801R02001-1_277629,"96801",1,
DUA8008525516004,9814,DUASN496798R02001-1_277630,"96798",1,
DUA8008525516004,9821,DUASN496797R02001-1_277631,"96797",1,
DUA8008525516004,9821,DUASN496802R02001-1_277632,"96802",1,
DUA8008525516004,9821,DUASN496799R02001-1_277633,"96799",1,
DUA8008525516014,9832,DUASN496728R02001-1_277634,"96728",1,
DUA8008525516014,9827,DUASN496738R02001-1_277635,"96738",1,
DUA8008525516014,9827,DUASN496739R03001-1_277636,"96739",1,
DUA8008525516014,9832,DUASN496732R02001-1_277637,"96732",1,
DUA8008525516014,9827,DUASN496733R03001-1_277638,"96733",1,
DUA8008525516014,9832,DUASN496726R02001-1_277639,"96726",1,
DUA8008525516014,9827,DUASN496737R03001-1_277640,"96737",1,
DUA8008525516014,9832,DUASN496731R03001-1_277641,"96731",1,
DUA8008525516014,9837,DUASN496725R03001-1_277642,"96725",1,
DUA8008525516014,9827,DUASN496736R02001-1_277643,"96736",1,
DUA8008525516014,9832,DUASN496729R03001-1_277644,"96729",1,
DUA8008525516014,9832,DUASN496730R02001-1_277645,"96730",1,
DUA8008525516014,9832,DUASN496727R03001-1_277646,"96727",1,
DUA8008525516014,9832,DUASN496724R03001-1_277647,"96724",1,
DUA8008525516014,9827,DUASN496735R03001-1_277648,"96735",1,
DUA8008525516014,9827,DUASN496734R02001-1_277649,"96734",1,
DUA8008525516014,9837,DUASN496723R03001-1_277650,"96723",1,
DUA8008525516026,9883,DUASN496306R01001-1_277651,"96306",1,
DUA8008525516028,9882,DUASN496208R02001-1_277652,"96208",1,
DUA8008525516020,9005,DUASN496106R03001-1_277653,"96106",1,
DUA8008525516020,9005,DUASN496112R02001-1_277654,"96112",1,
DUA8008525516020,9867,DUASN496116R01002-1_277655,"96116",1,
DUA8008525516020,9864,DUASN496110R02002-1_277656,"96110",1,
DUA8008525516020,9880,DUASN496110R01001-1_277657,"96110",1,
DUA8008525516020,9879,DUASN496110R02001-1_277658,"96110",1,
DUA8008525516020,9864,DUASN496108R03002-1_277659,"96108",1,
DUA8008525516020,9879,DUASN496108R03001-1_277660,"96108",1,
DUA8008525516020,9880,DUASN496108R02001-1_277661,"96108",1,
DUA8008525516020,9878,DUASN496116R02001-1_277662,"96116",1,
DUA8008525516020,9879,DUASN496104R05001-1_277663,"96104",1,
DUA8008525516020,9880,DUASN496104R04001-1_277664,"96104",1,
DUA8008525516020,9864,DUASN496104R05002-1_277665,"96104",1,
DUA8008545416073,10078,DUASN493625R02001-1_277666,"93625",0,
DUA8008545416073,10079,DUASN493637R03001-1_277667,"93637",0,
DUA8008545416073,10079,DUASN493633R04001-1_277668,"93633",0,
DUA8008545416073,10078,DUASN493617R02002-1_277669,"93617",0,
DUA8008545416073,10079,DUASN493641R02001-1_277670,"93641",0,
DUA8008545416073,10078,DUASN493613R03001-1_277671,"93613",0,
DUA8008545416073,10078,DUASN493629R02001-1_277672,"93629",0,
DUA8008545416073,10078,DUASN493621R04001-1_277673,"93621",0,
DUA8008545416073,10078,DUASN493609R01002-1_277674,"93609",0,
DUA8008545416073,10078,DUASN493605R01003-1_277675,"93605",0,
DUA8008545416011,9639,DUASN493401R01002-1_277676,"93401",0,
DUA8008545416011,9734,DUASN493401R01003-1_277677,"93401",0,
DUA8008545416011,9639,DUASN493403R04002-1_277678,"93403",0,
DUA8008545416011,9734,DUASN493403R04003-1_277679,"93403",0,
DUA8008545416011,9639,DUASN493405R04001-1_277680,"93405",0,
DUA8008545416011,9734,DUASN493405R04002-1_277681,"93405",0,
DUA8008545416009,10079,DUASN493643R01001-1_277682,"93643",0,
DUA8008545416009,10079,DUASN493635R01003-1_277683,"93635",0,
DUA8008545416009,10079,DUASN493639R01001-1_277684,"93639",0,
DUA8008545416009,10078,DUASN493607R01003-1_277685,"93607",0,
DUA8008545416009,10078,DUASN493623R01003-1_277686,"93623",0,
DUA8008545416009,10078,DUASN493603R01004-1_277687,"93603",0,
DUA8008545416009,10078,DUASN493619R02001-1_277688,"93619",0,
DUA8008545416009,10078,DUASN493615R02001-1_277689,"93615",0,
DUA8008545416009,10078,DUASN493627R01002-1_277690,"93627",0,
DUA8008545416009,10078,DUASN493611R01002-1_277691,"93611",0,
DUA8008545416009,10079,DUASN493631R02001-1_277692,"93631",0,
DUA8008545416003,9639,DUASN493425R02001-1_277693,"93425",0,
DUA8008545416003,9734,DUASN493417R03002-1_277694,"93417",0,
DUA8008545416003,9639,DUASN493421R04001-1_277695,"93421",0,
DUA8008545416003,9734,DUASN493409R03002-1_277696,"93409",0,
DUA8008545416003,9639,DUASN493417R03001-1_277697,"93417",0,
DUA8008545416003,9734,DUASN493421R04002-1_277698,"93421",0,
DUA8008545416003,9639,DUASN493435R02001-1_277699,"93435",0,
DUA8008545416003,10328,DUASN493435R02002-1_277700,"93435",0,
DUA8008545416003,9639,DUASN493413R06001-1_277701,"93413",0,
DUA8008545416003,9639,DUASN493429R03001-1_277702,"93429",0,
DUA8008545416003,10091,DUASN493647R02002-1_277703,"93647",0,
DUA8008545416003,10091,DUASN493645R02001-1_277704,"93645",0,
DUA8008545416003,10328,DUASN493429R03002-1_277705,"93429",0,
DUA8008545416003,9639,DUASN493433R02001-1_277706,"93433",0,
DUA8008545416003,10328,DUASN493425R02002-1_277707,"93425",0,
DUA8008545416003,9734,DUASN493413R06002-1_277708,"93413",0,
DUA8008545416003,9639,DUASN493409R03001-1_277709,"93409",0,
DUA8008545416003,10328,DUASN493433R02002-1_277710,"93433",0,
DUA8008545416013,10328,DUASN493431R03002-1_277711,"93431",0,
DUA8008545416013,9639,DUASN493431R03001-1_277712,"93431",0,
DUA8008545416013,10328,DUASN493427R06002-1_277713,"93427",0,
DUA8008545416013,9639,DUASN493427R06001-1_277714,"93427",0,
DUA8008545416013,9734,DUASN493423R02002-1_277715,"93423",0,
