route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
DUA8008530210013,DUA853,"H","Ermont Eaubonne - Persan Beaumont","",2,,7B4339,FFFFFF
DUA8008530212001,DUA853,"H","Ermont Eaubonne - Pontoise","",2,,7B4339,FFFFFF
DUA8008530212013,DUA853,"H","Ermont Eaubonne - Valmondois","",2,,7B4339,FFFFFF
DUA8008530212037,DUA853,"H","Gare du Nord Surface - Ermont Eaubonne","",2,,7B4339,FFFFFF
DUA8008530210011,DUA853,"H","Gare du Nord Surface - Luzarches","",2,,7B4339,FFFFFF
DUA8008530210007,DUA853,"H","Gare du Nord Surface - Montsoult Maffliers","",2,,7B4339,FFFFFF
DUA8008530210003,DUA853,"H","Gare du Nord Surface - Persan Beaumont (Montsoult Maffliers)","",2,,7B4339,FFFFFF
DUA8008530210015,DUA853,"H","Gare du Nord Surface - Persan Beaumont (Valmondois)","",2,,7B4339,FFFFFF
DUA8008530212005,DUA853,"H","Gare du Nord Surface - Pontoise","",2,,7B4339,FFFFFF
DUA8008530210009,DUA853,"H","Gare du Nord Surface - Saint-Leu la Forêt","",2,,7B4339,FFFFFF
DUA8008530210005,DUA853,"H","Gare du Nord Surface - Sarcelles Saint-Brice","",2,,7B4339,FFFFFF
DUA8008530212033,DUA853,"H","Gare du Nord Surface - Valmondois","",2,,7B4339,FFFFFF
DUA8008530210001,DUA853,"H","Gare du Nord Surface - Valmondois","",2,,7B4339,FFFFFF
DUA8008530210019,DUA853,"H","Persan Beaumont - Creil","",2,,7B4339,FFFFFF
DUA8008530210017,DUA853,"H","Pontoise - Creil","",2,,7B4339,FFFFFF
DUA8008530212003,DUA853,"H","Pontoise - Persan Beaumont","",2,,7B4339,FFFFFF
DUA8008530212045,DUA853,"H","Saint-Denis - Ermont Eaubonne","",2,,7B4339,FFFFFF
DUA8008530212047,DUA853,"H","Saint-Denis - Valmondois","",2,,7B4339,FFFFFF
DUA8008530210018,DUA853,"H","Creil - Persan Beaumont","",2,,7B4339,FFFFFF
DUA8008530210020,DUA853,"H","Creil - Pontoise","",2,,7B4339,FFFFFF
DUA8008530212002,DUA853,"H","Ermont Eaubonne - Gare du Nord Surface","",2,,7B4339,FFFFFF
DUA8008530210004,DUA853,"H","Luzarches - Gare du Nord Surface","",2,,7B4339,FFFFFF
DUA8008530210006,DUA853,"H","Montsoult Maffliers - Gare du Nord Surface","",2,,7B4339,FFFFFF
DUA8008530210028,DUA853,"H","Persan Beaumont - Ermont Eaubonne","",2,,7B4339,FFFFFF
DUA8008530210002,DUA853,"H","Persan Beaumont - Gare du Nord Surface (Montsoult Maffliers)","",2,,7B4339,FFFFFF
DUA8008530210010,DUA853,"H","Persan Beaumont - Gare du Nord Surface (Valmondois)","",2,,7B4339,FFFFFF
DUA8008530210022,DUA853,"H","Persan Beaumont - Pontoise","",2,,7B4339,FFFFFF
DUA8008530212004,DUA853,"H","Pontoise - Ermont Eaubonne","",2,,7B4339,FFFFFF
DUA8008530212036,DUA853,"H","Pontoise - Franconville Le Plessis Bouchard","",2,,7B4339,FFFFFF
DUA8008530210014,DUA853,"H","Pontoise - Gare du Nord Surface","",2,,7B4339,FFFFFF
DUA8008530210012,DUA853,"H","Saint-Leu la Forêt - Gare du Nord Surface","",2,,7B4339,FFFFFF
DUA8008530210008,DUA853,"H","Sarcelles Saint-Brice - Gare du Nord Surface","",2,,7B4339,FFFFFF
DUA8008530212024,DUA853,"H","Valmondois - Gare du Nord Surface","",2,,7B4339,FFFFFF
DUA8008530210016,DUA853,"H","Valmondois - Gare du Nord Surface","",2,,7B4339,FFFFFF
DUA8108025614001,DUA802,"Aéroport C","Aéroport Charles de Gaulle 1 (Terminal 1 - Terminal 3) - Aulnay sous Bois (Bus)","",3,,000000,FFFFFF
DUA8108025616007,DUA802,"Aéroport C","Aéroport Charles de Gaulle 1 (Terminal 1 - Terminal 3) - Gare de l'Est (Bus de substitution)","",3,,000000,FFFFFF
DUA8108025616008,DUA802,"Aéroport C","Aulnay sous Bois - Aéroport Charles de Gaulle 1 (Terminal 1 - Terminal 3) (Bus de substitution)","",3,,000000,FFFFFF
DUA8008535226009,DUA853,"K","Dammartin Juilly Saint Mard - Crépy en Valois (Bus de substitution)","",3,,C7B300,FFFFFF
DUA8008535226011,DUA853,"K","Gare du Nord Grandes Lignes - Crépy en Valois (Bus de Substitution)","",3,,C7B300,FFFFFF
DUA8008535226001,DUA853,"K","Nanteuil le Haudouin - Crépy en Valois (Bus de substitution)","",3,,C7B300,FFFFFF
DUA8008535226016,DUA853,"K","Compans - Mitry Claye (Bus de Substitution)","",3,,C7B300,FFFFFF
DUA8008535226012,DUA853,"K","Crépy en Valois - Dammartin Juilly Saint Mard (Bus de Substitution)","",3,,C7B300,FFFFFF
DUA8008535226018,DUA853,"K","Crépy en Valois - Gare du Nord Grandes Lignes (Bus de Substitution)","",3,,C7B300,FFFFFF
DUA8008535226002,DUA853,"K","Crépy en Valois - Nanteuil le Haudouin (Bus de substitution)","",3,,C7B300,FFFFFF
DUA8008505116049,DUA850,"P","Bondy - Tournan (Bus de substitution)","",3,,F0B600,FFFFFF
DUA8008505116003,DUA850,"P","Chelles Gournay - Meaux (Bus de substitution)","",3,,F0B600,FFFFFF
DUA8008505114001,DUA850,"P","Coulommiers - La Ferté Gaucher Centre (Bus)","",3,,F0B600,FFFFFF
DUA8008505114005,DUA850,"P","Esbly - Crécy la Chapelle (Bus)","",3,,F0B600,FFFFFF
DUA8008505116007,DUA850,"P","Gare de l'Est - Château Thierry (Bus de substitution)","",3,,F0B600,FFFFFF
DUA8008505116009,DUA850,"P","Gare de l'Est - Meaux (Bus de substitution)","",3,,F0B600,FFFFFF
DUA8008505116059,DUA850,"P","Gare de l'Est - Provins (Bus de substitution)","",3,,F0B600,FFFFFF
DUA8008505116073,DUA850,"P","Lizy sur Ourcq - La Ferté Milon (Bus de substitution)","",3,,F0B600,FFFFFF
DUA8008505114003,DUA850,"P","Longueville - Provins (Bus)","",3,,F0B600,FFFFFF
DUA8008505116057,DUA850,"P","Tournan - Coulommiers (Bus de substitution)","",3,,F0B600,FFFFFF
DUA8008505116076,DUA850,"P","Chelles Gournay - Gare de l'Est (Bus de substitution)","",3,,F0B600,FFFFFF
DUA8008505116008,DUA850,"P","Château Thierry - Gare de l'Est (Bus de substitution)","",3,,F0B600,FFFFFF
DUA8008505116078,DUA850,"P","Coulommiers - Gare de l'Est (Bus de substitution)","",3,,F0B600,FFFFFF
DUA8008505116038,DUA850,"P","Coulommiers - Tournan (Bus de substitution)","",3,,F0B600,FFFFFF
DUA8008505114006,DUA850,"P","Crécy la Chapelle - Esbly (Bus)","",3,,F0B600,FFFFFF
DUA8008505116010,DUA850,"P","Gare de l'Est - Coulommiers (Bus de substitution)","",3,,F0B600,FFFFFF
DUA8008505114002,DUA850,"P","La Ferté Gaucher Centre - Coulommiers (Bus)","",3,,F0B600,FFFFFF
DUA8008505116084,DUA850,"P","La Ferté Milon - Lizy sur Ourcq (Bus de substitution)","",3,,F0B600,FFFFFF
DUA8008505116006,DUA850,"P","Meaux - Gare de l'Est (Bus de substitution)","",3,,F0B600,FFFFFF
DUA8008505116060,DUA850,"P","Provins - Gare de l'Est (Bus de substitution)","",3,,F0B600,FFFFFF
DUA8008505114004,DUA850,"P","Provins - Longueville (Bus)","",3,,F0B600,FFFFFF
DUA8008505116004,DUA850,"P","Tournan - Gare de l'Est (Bus de substitution)","",3,,F0B600,FFFFFF
DUA8008555486001,DUA855,"U","La Défense Grande Arche - La Verrière (Bus de substitution)","",3,,D60058,FFFFFF
DUA8008555486007,DUA855,"U","La Défense Grande Arche - Versailles Chantiers (Bus de Substitution)","",3,,D60058,FFFFFF
DUA8008555486002,DUA855,"U","La Verrière - La Défense Grande Arche (Bus de substitution)","",3,,D60058,FFFFFF
DUA8008555486006,DUA855,"U","Versailles Chantiers - La Défense Grande Arche (Bus de Substitution)","",3,,D60058,FFFFFF
DUA8008515816013,DUA851,"R","Gare de Lyon - Montereau (Bus de substitution)","",3,,E4B4D1,FFFFFF
DUA8008515816003,DUA851,"R","Melun - Montargis (Bus de substitution)","",3,,E4B4D1,FFFFFF
DUA8008515816001,DUA851,"R","Melun - Montereau via Moret Veneux les Sablons (Bus de substitution)","",3,,E4B4D1,FFFFFF
DUA8008515816002,DUA851,"R","Montargis - Gare de Lyon (Bus de substitution)","",3,,E4B4D1,FFFFFF
DUA8008515816006,DUA851,"R","Montereau - Gare de Lyon (Bus de substitution)","",3,,E4B4D1,FFFFFF
DUA8008535216003,DUA853,"H","Epinay Villetaneuse - Ermont Eaubonne (Bus de substitution)","",3,,7B4339,FFFFFF
DUA8008535216057,DUA853,"H","Epinay Villetaneuse - Luzarches (Bus de substitution)","",3,,7B4339,FFFFFF
DUA8008535216017,DUA853,"H","Epinay Villetaneuse - Montsoult Maffliers (Bus de substitution)","",3,,7B4339,FFFFFF
DUA8008535216005,DUA853,"H","Epinay Villetaneuse - Persan Beaumont via Mériel (Bus de substitution)","",3,,7B4339,FFFFFF
DUA8008535216025,DUA853,"H","Epinay Villetaneuse - Persan Beaumont via Nointel Mours (Bus de substitution)","",3,,7B4339,FFFFFF
DUA8008535216007,DUA853,"H","Epinay Villetaneuse - Pontoise (Bus de substitution)","",3,,7B4339,FFFFFF
DUA8008535216001,DUA853,"H","Ermont Eaubonne - Persan Beaumont (Bus de substitution)","",3,,7B4339,FFFFFF
DUA8008535216015,DUA853,"H","Ermont Eaubonne - Pontoise (Bus de substitution)","",3,,7B4339,FFFFFF
DUA8008535216079,DUA853,"H","Ermont Eaubonne - Taverny (Bus de Substitution)","",3,,7B4339,FFFFFF
DUA8008535216013,DUA853,"H","Montigny Beauchamp - Pontoise (Bus de substitution)","",3,,7B4339,FFFFFF
DUA8008535216031,DUA853,"H","Montsoult Maffliers - Luzarches (Bus de substitution)","",3,,7B4339,FFFFFF
DUA8008535216009,DUA853,"H","Montsoult Maffliers - Persan Beaumont (Bus de substitution)","",3,,7B4339,FFFFFF
DUA8008535216029,DUA853,"H","Valmondois - Persan Beaumont (Bus de substitution)","",3,,7B4339,FFFFFF
DUA8008535216008,DUA853,"H","Ermont Eaubonne - Gare de l'Est (Bus de substitution)","",3,,7B4339,FFFFFF
DUA8008535216092,DUA853,"H","Luzarches - Gare de l'Est (Bus de substitution)","",3,,7B4339,FFFFFF
DUA8008535216106,DUA853,"H","Nointel Mours - Gare de l'Est (Bus de Substitution)","",3,,7B4339,FFFFFF
DUA8008535216038,DUA853,"H","Persan Beaumont - Gare de l'Est (Bus de substitution)","",3,,7B4339,FFFFFF
DUA8008535216010,DUA853,"H","Persan Beaumont - Montsoult Maffliers (Bus de substitution)","",3,,7B4339,FFFFFF
DUA8008535216016,DUA853,"H","Pontoise - Ermont Eaubonne (Bus de substitution)","",3,,7B4339,FFFFFF
DUA8008535216078,DUA853,"H","Pontoise - Gare de l'Est (Bus de substitution)","",3,,7B4339,FFFFFF
DUA8008535216098,DUA853,"H","Pontoise - Montigny Beauchamp (Bus de Substitution)","",3,,7B4339,FFFFFF
DUA8008535216104,DUA853,"H","Valmondois - Gare du Nord Grandes Lignes (Bus de Substitution)","",3,,7B4339,FFFFFF
DUA8008525516029,DUA852,"N","Gare Montparnasse - Dreux (Bus de substitution)","",3,,00A092,FFFFFF
DUA8008525516031,DUA852,"N","Gare Montparnasse - Plaisir Grignon (Bus de substitution)","",3,,00A092,FFFFFF
DUA8008525516021,DUA852,"N","Gare Montparnasse - Rambouillet (Bus de substitution)","",3,,00A092,FFFFFF
DUA8008525516019,DUA852,"N","Gare Montparnasse - Versailles Chantiers (Bus de substitution)","",3,,00A092,FFFFFF
DUA8008525516023,DUA852,"N","Montfort l'Amaury Méré - Dreux (Bus de substitution)","",3,,00A092,FFFFFF
DUA8008525516003,DUA852,"N","Plaisir Grignon - Dreux (Bus de substitution)","",3,,00A092,FFFFFF
DUA8008525516027,DUA852,"N","Plaisir Grignon - Mantes la Jolie (Bus de substitution)","",3,,00A092,FFFFFF
DUA8008525516005,DUA852,"N","Versailles Chantiers - Dreux (Bus de substitution)","",3,,00A092,FFFFFF
DUA8008525516007,DUA852,"N","Versailles Chantiers - Plaisir Grignon (Bus de substitution)","",3,,00A092,FFFFFF
DUA8008525516016,DUA852,"N","Dreux - Gare Montparnasse (Bus de substitution)","",3,,00A092,FFFFFF
DUA8008525516034,DUA852,"N","Dreux - Montfort l'Amaury Méré (Bus de substitution)","",3,,00A092,FFFFFF
DUA8008525516004,DUA852,"N","Dreux - Plaisir Grignon (Bus de substitution)","",3,,00A092,FFFFFF
DUA8008525516014,DUA852,"N","Mantes la Jolie - Plaisir Grignon (Bus de substitution)","",3,,00A092,FFFFFF
DUA8008525516026,DUA852,"N","Plaisir Grignon - Gare Montparnasse (Bus de substitution)","",3,,00A092,FFFFFF
DUA8008525516028,DUA852,"N","Rambouillet - Gare Montparnasse (Bus de substitution)","",3,,00A092,FFFFFF
DUA8008525516020,DUA852,"N","Versailles Chantiers - Gare Montparnasse (Bus de substitution)","",3,,00A092,FFFFFF
DUA8008545416073,DUA854,"J","Argenteuil - Cormeilles en Parisis (Bus de substitution)","",3,,CDCD00,FFFFFF
DUA8008545416011,DUA854,"J","Argenteuil - Ermont Eaubonne PSL (Bus de substitution)","",3,,CDCD00,FFFFFF
DUA8008545416009,DUA854,"J","Argenteuil - Pontoise (Bus de substitution)","",3,,CDCD00,FFFFFF
DUA8008545416003,DUA854,"J","Asnières sur Seine - Argenteuil (Bus de substitution)","",3,,CDCD00,FFFFFF
DUA8008545416013,DUA854,"J","Asnières sur Seine - Ermont Eaubonne PSL (Bus de substitution)","",3,,CDCD00,FFFFFF
DUA8008545416005,DUA854,"J","Conflans Sainte-Honorine - Mantes la Jolie (Bus de substitution)","",3,,CDCD00,FFFFFF
DUA8008545416017,DUA854,"J","Les Mureaux - Conflans Sainte-Honorine (Bus de substitution)","",3,,CDCD00,FFFFFF
DUA8008545416015,DUA854,"J","Les Mureaux - Mantes la Jolie (Bus de substitution)","",3,,CDCD00,FFFFFF
DUA8008545416007,DUA854,"J","Mantes la Jolie - Vernon (Bus de substitution)","",3,,CDCD00,FFFFFF
DUA8008545416001,DUA854,"J","Poissy - Mantes la Jolie (Bus de substitution)","",3,,CDCD00,FFFFFF
DUA8008545416063,DUA854,"J","Sartrouville - Les Mureaux (Bus de substitution)","",3,,CDCD00,FFFFFF
DUA8008545416045,DUA854,"J","Sartrouville - Mantes la Jolie (Bus de substitution)","",3,,CDCD00,FFFFFF
DUA8008545416018,DUA854,"J","Conflans Sainte-Honorine - Les Mureaux (Bus de substitution)","",3,,CDCD00,FFFFFF
DUA8008545416038,DUA854,"J","Cormeilles en Parisis - Argenteuil (Bus de substitution)","",3,,CDCD00,FFFFFF
DUA8008545416014,DUA854,"J","Ermont Eaubonne PSL - Asnières sur Seine (Bus de substitution)","",3,,CDCD00,FFFFFF
DUA8008545416010,DUA854,"J","Herblay - Argenteuil (Bus de substitution)","",3,,CDCD00,FFFFFF
DUA8008545416016,DUA854,"J","Mantes la Jolie - Les Mureaux (Bus de substitution)","",3,,CDCD00,FFFFFF
DUA8008545416048,DUA854,"J","Mantes la Jolie - Sartrouville (Bus de substitution)","",3,,CDCD00,FFFFFF
DUA8008545416008,DUA854,"J","Pontoise - Argenteuil (Bus de substitution)","",3,,CDCD00,FFFFFF
DUA8008545416012,DUA854,"J","Pontoise - Asnières sur Seine (Bus de substitution)","",3,,CDCD00,FFFFFF
DUA8008545414002,DUA854,"J","Port Villez - Bonnières (Bus)","",3,,CDCD00,FFFFFF
DUA8108015416006,DUA801,"A","Sartrouville - Poissy (Bus de Substitution)","",3,,D1302F,FFFFFF
DUA8108015416009,DUA801,"A","Sartrouville - Poissy (Bus de substitution)","",3,,D1302F,FFFFFF
DUA8008035716007,DUA803,"C","Brétigny - Dourdan (Bus de substitution)","",3,,FCD946,FFFFFF
DUA8008035716001,DUA803,"C","Etampes - Saint-Martin d'Etampes (Bus de substitution)","",3,,FCD946,FFFFFF
DUA8008035716027,DUA803,"C","Gare d'Austerlitz - Juvisy (Bus de substitution)","",3,,FCD946,FFFFFF
DUA8008035716139,DUA803,"C","Gare d'Austerlitz - Massy Palaiseau via Orly Ville (Bus de Substitution)","",3,,FCD946,FFFFFF
DUA8008035716123,DUA803,"C","Gare d'Austerlitz - Pont de Rungis Aéroport d'Orly (Bus de substitution)","",3,,FCD946,FFFFFF
DUA8008035716067,DUA803,"C","Gare d'Austerlitz - Saint-Martin d'Etampes (Bus de substitution)","",3,,FCD946,FFFFFF
DUA8008035716025,DUA803,"C","Gare d'Austerlitz - Versailles Chantiers (Bus de substitution)","",3,,FCD946,FFFFFF
DUA8008035716137,DUA803,"C","Javel - Saint-Quentin en Yvelines (Bus de Substitution)","",3,,FCD946,FFFFFF
DUA8008035716043,DUA803,"C","Montigny Beauchamp - Neuilly Porte Maillot (Bus de substitution)","",3,,FCD946,FFFFFF
DUA80080357158521,DUA803,"C","Navette Pereire - Pont Cardinet","",3,,FCD946,FFFFFF
DUA8008035716135,DUA803,"C","Paris Austerlitz - DOURDAN (Bus de Substitution)","",3,,FCD946,FFFFFF
DUA8008035716127,DUA803,"C","Pontoise - Neuilly Porte Maillot (Bus de substitution)","",3,,FCD946,FFFFFF
DUA8008035716061,DUA803,"C","Saint-Chéron - Dourdan (Bus de substitution)","",3,,FCD946,FFFFFF
DUA8008035716089,DUA803,"C","Saint-Quentin en Yvelines - Javel (Bus de substitution)","",3,,FCD946,FFFFFF
DUA80080357178611,DUA803,"C","Travaux Bellevue - Invalides","",3,,FCD946,FFFFFF
DUA80080357178521,DUA803,"C","Travaux Massy Palaiseau - Juvisy","",3,,FCD946,FFFFFF
DUA8008035716091,DUA803,"C","Versailles Rive Gauche Château de Versailles - Javel (Bus de substitution)","",3,,FCD946,FFFFFF
DUA8008035716006,DUA803,"C","Dourdan - Brétigny (Bus de substitution)","",3,,FCD946,FFFFFF
DUA8008035716054,DUA803,"C","Dourdan - Gare d'Austerlitz (Bus de substitution)","",3,,FCD946,FFFFFF
DUA8008035716086,DUA803,"C","Dourdan - Saint-Chéron (Bus de substitution)","",3,,FCD946,FFFFFF
DUA8008035716098,DUA803,"C","Invalides - Saint-Quentin en Yvelines (Bus de substitution)","",3,,FCD946,FFFFFF
DUA8008035716092,DUA803,"C","Javel - Versailles Rive Gauche Château de Versailles (Bus de substitution)","",3,,FCD946,FFFFFF
DUA8008035716114,DUA803,"C","Juvisy - Gare d'Austerlitz (Bus de substitution)","",3,,FCD946,FFFFFF
DUA8008035716066,DUA803,"C","Juvisy - Versailles Chantiers (Bus de substitution)","",3,,FCD946,FFFFFF
DUA8008035716100,DUA803,"C","Massy Palaiseau - Gare d'Austerlitz (Bus de substitution)","",3,,FCD946,FFFFFF
DUA8008035716152,DUA803,"C","Massy Palaiseau - Gare d'Austerlitz via Orly Ville (Bus de Substitution)","",3,,FCD946,FFFFFF
DUA80080357158510,DUA803,"C","Navette Pont Cardinet - Pereire","",3,,FCD946,FFFFFF
DUA8008035716010,DUA803,"C","Neuilly Porte Maillot - Pontoise (Bus de substitution)","",3,,FCD946,FFFFFF
DUA8008035716024,DUA803,"C","Pont de Rungis Aéroport d'Orly - Gare d'Austerlitz (Bus de substitution)","",3,,FCD946,FFFFFF
DUA8008035716002,DUA803,"C","Saint-Martin d'Etampes - Etampes (Bus de substitution)","",3,,FCD946,FFFFFF
DUA8008035716082,DUA803,"C","Saint-Martin d'Etampes - Gare d'Austerlitz (Bus de substitution)","",3,,FCD946,FFFFFF
DUA80080357178620,DUA803,"C","Travaux Invalides - Bellevue","",3,,FCD946,FFFFFF
DUA80080357178510,DUA803,"C","Travaux Juvisy - Massy Palaiseau","",3,,FCD946,FFFFFF
DUA8008035716072,DUA803,"C","Versailles Chantiers - Gare d'Austerlitz (Bus de substitution)","",3,,FCD946,FFFFFF
DUA8008045816011,DUA804,"D","Corbeil Essonnes - La Ferté Alais (Bus de substitution)","",3,,5E9620,FFFFFF
DUA8008045814001,DUA804,"D","Corbeil Essonnes - Le Coudray Montceaux (Bus)","",3,,5E9620,FFFFFF
DUA8008045816009,DUA804,"D","Corbeil Essonnes - Melun (Bus de substitution)","",3,,5E9620,FFFFFF
DUA8008045816015,DUA804,"D","Creil - Gare de l'Est (Bus de substitution)","",3,,5E9620,FFFFFF
DUA8008045816043,DUA804,"D","Creil - Orry la Ville Coye la Forêt (Bus de substitution)","",3,,5E9620,FFFFFF
DUA8008045816127,DUA804,"D","Gare de Lyon - Combs la Ville Quincy (Bus de Substitution)","",3,,5E9620,FFFFFF
DUA8008045816027,DUA804,"D","Gare de Lyon - Corbeil Essonnes via Grigny Centre (Bus de substitution)","",3,,5E9620,FFFFFF
DUA8008045816071,DUA804,"D","Gare de Lyon - Melun via Combs la Ville Quincy (Bus de substitution)","",3,,5E9620,FFFFFF
DUA8008045816003,DUA804,"D","Gare de Lyon - Villeneuve Saint-Georges (Bus de substitution)","",3,,5E9620,FFFFFF
DUA8008045816131,DUA804,"D","Garges Sarcelles - Gare de l'Est (Bus de Substitution)","",3,,5E9620,FFFFFF
DUA8008045816017,DUA804,"D","Goussainville - Gare de l'Est (Bus de substitution)","",3,,5E9620,FFFFFF
DUA8008045816129,DUA804,"D","Goussainville - Survilliers Fosses (Bus de Substitution)","",3,,5E9620,FFFFFF
DUA8008045816021,DUA804,"D","Juvisy - Corbeil Essonnes (Bus de substitution)","",3,,5E9620,FFFFFF
DUA8008045816019,DUA804,"D","Juvisy - Corbeil Essonnes via Evry Val de Seine (Bus de substitution)","",3,,5E9620,FFFFFF
DUA8008045816007,DUA804,"D","Juvisy - La Ferté Alais via Grigny Centre (Bus de substitution)","",3,,5E9620,FFFFFF
DUA8008045816033,DUA804,"D","La Ferté Alais - Malesherbes (Bus de substitution)","",3,,5E9620,FFFFFF
DUA8008045816113,DUA804,"D","Maisons Alfort - Villeneuve Saint-Georges (Bus de substitution)","",3,,5E9620,FFFFFF
DUA8008045816119,DUA804,"D","Maisons Alfort Alforville - Corbeil Essonnes via Evry (Bus de Substitution)","",3,,5E9620,FFFFFF
DUA8008045816121,DUA804,"D","Maisons Alfort Alforville - Corbeil Essonnes via Grigny Centre (Bus de Substitution)","",3,,5E9620,FFFFFF
DUA8008045816125,DUA804,"D","Maisons Alfort Alforville - Juvisy (Bus de Substitution)","",3,,5E9620,FFFFFF
DUA8008045816013,DUA804,"D","Orry la Ville Coye la Forêt - Gare de l'Est (Bus de substitution)","",3,,5E9620,FFFFFF
DUA8008045816123,DUA804,"D","Saint-Denis - Gare de l'Est (Bus de Substitution)","",3,,5E9620,FFFFFF
DUA80080458179011,DUA804,"D","Travaux Corbeil Essonnes - Melun","",3,,5E9620,FFFFFF
DUA80080458178751,DUA804,"D","Travaux Evry Val de Seine - Evry Courcouronnes","",3,,5E9620,FFFFFF
DUA80080458178731,DUA804,"D","Travaux Ris Orangis - Orangis Bois de l'Epine","",3,,5E9620,FFFFFF
DUA80080458179031,DUA804,"D","Travaux Saint-Fargeau - Ponthierry Pringy","",3,,5E9620,FFFFFF
DUA8008045816005,DUA804,"D","Villeneuve Saint-Georges - Melun (Bus de substitution)","",3,,5E9620,FFFFFF
DUA8008045816018,DUA804,"D","Corbeil Essonnes - Gare de Lyon via Evry Val de Seine (Bus de substitution)","",3,,5E9620,FFFFFF
DUA8008045816016,DUA804,"D","Corbeil Essonnes - Gare de Lyon via Grigny Centre (Bus de substitution)","",3,,5E9620,FFFFFF
DUA8008045816014,DUA804,"D","Goussainville - Creil (Bus de substitution)","",3,,5E9620,FFFFFF
DUA8008045816028,DUA804,"D","Juvisy - Gare de Lyon (Bus de substitution)","",3,,5E9620,FFFFFF
DUA8008045816012,DUA804,"D","La Ferté Alais - Corbeil Essonnes (Bus de substitution)","",3,,5E9620,FFFFFF
DUA8008045814002,DUA804,"D","Le Coudray Montceaux - Corbeil Essonnes (Bus)","",3,,5E9620,FFFFFF
DUA8008045816046,DUA804,"D","Malesherbes - La Ferté Alais (Bus de substitution)","",3,,5E9620,FFFFFF
DUA8008045816006,DUA804,"D","Melun - Corbeil Essonnes (Bus de substitution)","",3,,5E9620,FFFFFF
DUA8008045816020,DUA804,"D","Melun - Gare de Lyon (Bus de substitution)","",3,,5E9620,FFFFFF
DUA8008045816032,DUA804,"D","Orry la Ville Coye la Forêt - Creil (Bus de substitution)","",3,,5E9620,FFFFFF
DUA8008045816008,DUA804,"D","Stade de France Saint-Denis - Creil (Bus de substitution)","",3,,5E9620,FFFFFF
DUA8008045816002,DUA804,"D","Stade de France Saint-Denis - Goussainville (Bus de substitution)","",3,,5E9620,FFFFFF
DUA8008045816048,DUA804,"D","Stade de France Saint-Denis - Saint-denis (Bus de substitution)","",3,,5E9620,FFFFFF
DUA80080458178760,DUA804,"D","Travaux Evry Courcouronnes - Evry Val de Seine","",3,,5E9620,FFFFFF
DUA80080458179020,DUA804,"D","Travaux Melun - Corbeil Essonnes","",3,,5E9620,FFFFFF
DUA80080458178740,DUA804,"D","Travaux Orangis Bois de l'Epine - Ris Orangis","",3,,5E9620,FFFFFF
DUA80080458179040,DUA804,"D","Travaux Ponthierry Pringy - Saint-Fargeau","",3,,5E9620,FFFFFF
DUA8008045816070,DUA804,"D","Villeneuve Saint-Georges - Gare de Lyon (Bus de substitution)","",3,,5E9620,FFFFFF
DUA8008045816090,DUA804,"D","Villeneuve Saint-Georges - Maisons Alfort Alfortville (Bus de Substitution)","",3,,5E9620,FFFFFF
DUA8008045816092,DUA804,"D","Villeneuve Triage - Maisons Alfort Alfortville (Bus de Substitution)","",3,,5E9620,FFFFFF
DUA8008545426045,DUA854,"L","Achères Ville - Cergy le Haut (Bus de substitution)","",3,,7584BC,FFFFFF
DUA8008545426051,DUA854,"L","Bécon les Bruyères - Sartrouville (Bus de substitution)","",3,,7584BC,FFFFFF
DUA8008545426029,DUA854,"L","La Défense Grande Arche - Garches Marnes la Coquette (Bus de substitution)","",3,,7584BC,FFFFFF
DUA8008545426067,DUA854,"L","La Défense Grande Arche - L'Etang la Ville (Bus de substitution)","",3,,7584BC,FFFFFF
DUA8008545426043,DUA854,"L","La Défense Grande Arche - La Celle Saint-Cloud (Bus de substitution)","",3,,7584BC,FFFFFF
DUA8008545426037,DUA854,"L","La Défense Grande Arche - Saint-Cloud (Bus de substitution)","",3,,7584BC,FFFFFF
DUA8008545426063,DUA854,"L","La Défense Grande Arche - Versailles Rive Droite (Bus de substitution)","",3,,7584BC,FFFFFF
DUA8008545426047,DUA854,"L","La Garenne Colombes - Sartrouville (Bus de substitution)","",3,,7584BC,FFFFFF
DUA8008545426023,DUA854,"L","Marly le Roi - Saint-Nom la Bretèche Forêt de Marly (Bus de substitution)","",3,,7584BC,FFFFFF
DUA8008545426031,DUA854,"L","Poissy - Sartrouville (Bus de substitution)","",3,,7584BC,FFFFFF
DUA8008545426009,DUA854,"L","Saint-Cloud -  L'Etang-la-Ville (Bus de substitution)","",3,,7584BC,FFFFFF
DUA8008545426011,DUA854,"L","Saint-Cloud - La Celle Saint-Cloud (Bus de substitution)","",3,,7584BC,FFFFFF
DUA8008545426003,DUA854,"L","Saint-Cloud - Versailles Rive Droite (Bus de substitution)","",3,,7584BC,FFFFFF
DUA8008545426025,DUA854,"L","Sartrouville - Cergy le Haut (Bus de substitution)","",3,,7584BC,FFFFFF
DUA80085454278651,DUA854,"L","Travaux Bécon les Bruyères - Maisons Laffitte","",3,,7584BC,FFFFFF
DUA80085454278531,DUA854,"L","Travaux La Défense - Versailles Rive Droite","",3,,7584BC,FFFFFF
DUA80085454278711,DUA854,"L","Travaux Pont de Levallois Bécon - Nanterre Université","",3,,7584BC,FFFFFF
